"CSIScontractID","Unmodifiedmultipleorsingleawardidc","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea","isAnyRnD1to5","obligatedAmountRnD1to5","firstSignedDateRnD1to5","UnmodifiedRnD1to5","Indefinite.Delivery.Contract","multipleorsingleawardidc","addmultipleorsingawardidc","AwardOrIDVcontractactiontype","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsFollowonToCompetedAction","Unmodifiedaddmultipleorsingawardidc","UnmodifiedAwardOrIDVcontractactiontype","NumberOfOffersReceived","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","MultipleOrSingleAwardIDC","AddMultipleOrSingleAwardIDC","AwardOrIDVcontractActionType"
18251510,"SINGLE AWARD",NA,"6/30/2007","6/30/2007",1931,36443103.12,36443103.12,6e+07,2007,2007,1,"HDEC0207D0001","7006",NA,NA,80596,NA,"97AZ","HDEC02",NA,NA,"J","0","","A",NA,TRUE,NA,NA,36443103.12,"00:00.0","00:00.0",0,0,0,0,0,0,36443103.12,36443103.12,6e+07,0,0,0,0,0,0,0,"00:00.0","00:00.0","","","Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18199717,"MULTIPLE AWARD",NA,"7/31/2013","7/31/2013",27,341907050.3,341907050.3,341907050.3,2010,2013,1,"HC102808D2023","42",NA,NA,8521,NA,"97AK","HC1028",NA,NA,"U","0","FAIR","A",NA,FALSE,NA,NA,341907050.3,"00:00.0","00:00.0",0,0,0,202332061.6,232105983.7,22876910.23,67600224.43,67600224.43,219436751.9,0,1,0,0,0,10,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",1,0,1,NA,NA,1,"Indefinite Delivery Contract","1","0","1","399439248.1100","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
9310371,"SINGLE AWARD",NA,"10/31/2007","10/31/2007",2,90513,90513,90513,2007,2008,1,"DACW0303D0010","30",NA,NA,80687,NA,"2100","W9127S",NA,NA,"J","0","","A",NA,TRUE,NA,NA,90513,"00:00.0","00:00.0",-1,-1,-1,0,0,0,90514,90514,90514,0,1,0,1,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,1,1,NA,NA,1,"Indefinite Delivery Contract","1","1","1","90513.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18629789,"SINGLE AWARD",NA,"11/30/2011","11/30/2011",57,322283092.3,322283092.3,322283092.3,2007,2011,1,"M6785407D5025","3",NA,NA,108241,NA,"1700","M67854",NA,NA,"","0","","A",NA,TRUE,NA,NA,322283092.3,"00:00.0","00:00.0",57570542.06,73063057.31,73063057.31,35023914,35023914,35023914,213887918,213887918,213887918,0,1,0,37,1,6,1,"00:00.0","00:00.0","","ORG-2943","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",10,1,1,NA,NA,1,"Indefinite Delivery Contract","10","1","1","322283092.3100","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
22704512,"SINGLE AWARD",NA,"12/24/2007","12/24/2007",1,50635,50635,50635,2007,2007,1,"SPM7MX07D7503","3",NA,NA,110544,NA,"97AS","SPM407",NA,NA,"K","0","","A",NA,TRUE,NA,NA,50635,"00:00.0","00:00.0",0,0,0,0,0,0,50635,50635,50635,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",2,1,1,NA,NA,1,"Indefinite Delivery Contract","2","1","1","50635.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24526001,"SINGLE AWARD",NA,"9/30/2013","9/30/2013",21,1.91e+08,1.91e+08,1.91e+08,2009,2013,1,"W31P4Q09G0002","1",NA,NA,165110,NA,"2100","W31P4Q",NA,NA,"J","106","","C",NA,TRUE,NA,NA,1.91e+08,"00:00.0","00:00.0",0,0,0,0,0,0,123470500,123470500,123470500,0,1,0,0,0,5,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","NULL","NULL"
8517663,NA,NA,"12/2/2011","12/2/2011",15,46530614.32,46530614.32,46530614.32,2008,2011,0,"","W917BK08C0059",NA,NA,23356,NA,"2100","",NA,NA,"J","0","","A",NA,TRUE,NA,NA,46530614.32,"00:00.0","00:00.0",3546948.09,3546948.09,3546948.09,4521279.65,4521279.65,4521279.65,38462386.58,38462386.58,38462386.58,0,1,0,10,1,2,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"15","1","1","46530614.3200","NULL","NULL","NULL","0","Definitive Contract"
24930470,"SINGLE AWARD",NA,"12/18/2009","12/18/2009",7,62085080.1,62085080.1,62085080.1,2008,2010,1,"W91CRB05D0023","4",NA,NA,409724,NA,"2100","W91CRB",NA,NA,"Y","0","","A",NA,FALSE,NA,NA,62085080.1,"00:00.0","00:00.0",0,0,0,0,0,0,6e+07,6e+07,6e+07,0,1,0,1,1,0,0,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",3,1,1,NA,NA,1,"Indefinite Delivery Contract","3","1","1","62085080.1000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18499305,"MULTIPLE AWARD",NA,"12/31/2010","12/31/2010",2,1038270.41,1038270.41,1038270.41,2011,2011,1,"HTC71109D5004","623",NA,NA,23522,NA,"9776","HTC711",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,1038270.41,"00:00.0","00:00.0",0,0,0,0,0,0,1080018.41,1080018.41,1080018.41,0,1,0,0,0,0,0,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",10,0,1,0,0,1,"Indefinite Delivery Contract","10","0","1","1038270.4100","0","0","MULTIPLE AWARD","1","Indefinite Delivery Contract"
8260739,NA,NA,"3/8/2010","3/8/2010",21,8024329,8024329,8024329,2008,2010,0,"","W9128F08C0030",NA,NA,23356,NA,"2100","W9128F",NA,NA,"J","0","","D",NA,TRUE,NA,NA,8024329,"00:00.0","00:00.0",70459,70459,70459,0,0,0,7953870,7953870,7953870,0,1,0,20,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"3","0","1","8024329.0000","NULL","NULL","NULL","0","Definitive Contract"
1323769,NA,NA,"12/10/2012","12/10/2012",2,120715,120715,120715,2012,2013,0,"","FA527012P0188",NA,NA,23356,NA,"5700","FA5270",NA,NA,"J","0","","F",NA,TRUE,NA,NA,120715,"00:00.0","00:00.0",0,0,0,0,0,0,120715,120715,120715,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2836","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"4","0","1","120715.0000","NULL","NULL","NULL","0","Purchase Order"
24502548,"MULTIPLE AWARD",NA,"3/19/2012","3/19/2012",17,9837187.27,9837187.27,18567587.65,2009,2012,1,"W15P7T06DE407","17",NA,NA,327236,NA,"2100","W15P7T",NA,NA,"Y","0","FAIR","A",NA,FALSE,NA,NA,9837187.27,"00:00.0","00:00.0",0,0,0,727594.75,727594.75,727594.75,3500000,3500000,12230400.38,0,1,0,2,1,1,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","9837187.2700","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18199805,"MULTIPLE AWARD",NA,"10/31/2013","7/31/2013",46,167808204.9,167808204.9,179044313.5,2009,2013,1,"HC102808D2026","4",NA,NA,278981,NA,"97AK","HC1028",NA,NA,"","0","FAIR","A",NA,TRUE,NA,NA,167808204.9,"00:00.0","00:00.0",0,0,0,46613580.8,102110529.8,54563017.32,12751904,12751904,62566389,0,1,0,0,0,8,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","167447611.3500","NULL","NULL","MULTIPLE AWARD","NULL","NULL"
20424604,"SINGLE AWARD",NA,"8/31/2009","8/31/2009",4,391342645.5,391342645.5,391342645.5,2007,2009,1,"SP060007D1007","B001",NA,NA,290740,NA,"97AS","SP0600",NA,NA,"K","0","","A",NA,TRUE,NA,NA,391342645.5,"00:00.0","00:00.0",0,0,0,14747274.5,14747274.5,14747274.5,354025588,354025588,354025588,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",4,1,1,NA,NA,1,"Indefinite Delivery Contract","4","1","1","391342645.5000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
25044175,"SINGLE AWARD",NA,"7/5/2012","7/5/2012",31,19203589.63,22640774.99,22640774.99,2010,2013,1,"W91WAW08D0012","12",NA,NA,361274,NA,"2100","",NA,NA,"J","0","","A",NA,TRUE,NA,NA,19203589.63,"00:00.0","00:00.0",0,0,0,3272345.71,13433131.57,3468689.73,1026480,10404652.48,21121577.52,0,1,0,0,0,2,1,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",6,1,1,NA,NA,1,"Indefinite Delivery Contract","6","1","1","19203589.6325","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24904905,"MULTIPLE AWARD",NA,"11/20/2009","11/20/2009",11,3709233.19,3786440.65,3786440.65,2008,2010,1,"W917PM07D0006","4",NA,NA,399688,NA,"2100","",NA,NA,"J","0","FAIR","A",NA,TRUE,NA,NA,3709233.19,"00:00.0","00:00.0",122027.19,199234.65,199234.65,0,0,0,3587206,3587206,3587206,0,1,0,9,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",2,0,1,NA,NA,1,"Indefinite Delivery Contract","2","0","1","3709233.1900","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
18628634,"SINGLE AWARD",NA,"11/17/2011","11/17/2011",5,306021088,306021088,306021088,2010,2010,1,"M6785405D7015","67",NA,NA,154824,NA,"1700","M67854",NA,NA,"J","0","","C",NA,TRUE,NA,NA,306021088,"00:00.0","00:00.0",0,0,0,77912019,77912019,77912019,228109069,228109069,228109069,0,1,0,0,0,3,1,"00:00.0","00:00.0","","ORG-2943","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
9835423,"SINGLE AWARD",NA,"12/31/2013","12/31/2013",20,229458146,229458146,229458146,2012,2013,1,"F0960300D0210","135",NA,NA,431903,NA,"5700","",NA,NA,"","274","","C",NA,FALSE,NA,NA,229458146,"00:00.0","00:00.0",0,0,0,9488862,9488862,9488862,46115000,203382386,203382386,1,1,0,0,0,3,1,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","NULL","NULL"
18631081,"SINGLE AWARD",NA,"6/5/2009","6/5/2009",15,705336458.7,705336458.7,705336458.7,2008,2013,1,"M6785407D5032","5",NA,NA,63335,NA,"1700","M67854",NA,NA,"","0","","A",NA,TRUE,NA,NA,705336458.7,"00:00.0","00:00.0",149351294.8,151304232.3,151304232.3,40532026.88,40374526.88,40374526.88,509241000,509241000,509241000,0,1,0,1,1,7,1,"00:00.0","00:00.0","","ORG-2943","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",10,1,1,NA,NA,1,"Indefinite Delivery Contract","10","1","1","705336458.7000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24565271,"MULTIPLE AWARD",NA,"10/31/2010","10/31/2010",2,2810625,2810625,2810625,2010,2010,1,"W58P0509D0006","3",NA,NA,264951,NA,"2100","W58P05",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,2810625,"00:00.0","00:00.0",0,0,0,0,0,0,2810625,2810625,2810625,0,1,0,0,0,1,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",4,0,1,NA,NA,1,"Indefinite Delivery Contract","4","0","1","2810625.0000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
24869255,"SINGLE AWARD",NA,"6/30/2010","6/30/2010",3,2667396.94,2667396.94,2667396.94,2009,2011,1,"W912P909D0545","2",NA,NA,30486,NA,"2100","W912P9",NA,NA,"J","0","","A",NA,TRUE,NA,NA,2667396.94,"00:00.0","00:00.0",482395,482395,482395,0,0,0,2185002,2185002,2185002,1,1,0,1,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",6,1,1,NA,NA,1,"Indefinite Delivery Contract","6","1","1","2667396.9400","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
25156034,NA,NA,"9/30/2013","9/30/2013",3,519750016,692999936,692999936,2013,2013,0,"","FA881113C0002",NA,NA,23356,NA,"5700","FA8811",NA,NA,"J","176","","C",NA,TRUE,NA,NA,519750016,"00:00.0","00:00.0",0,0,0,0,0,0,1.25e+09,1.78e+09,1.78e+09,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2834","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","1","0","NULL","0","Definitive Contract"
18169877,"SINGLE AWARD",NA,"11/30/2010","11/30/2010",3,138601760,138601760,138601760,2010,2010,1,"H9222207D0008","48",NA,NA,345367,NA,"97ZS","H92222",NA,NA,"J","360","","C",NA,TRUE,NA,NA,138601760,"00:00.0","00:00.0",0,0,0,0,0,0,138601760,138601760,138601760,0,1,0,0,0,2,1,"00:00.0","00:00.0","","","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
24562747,"SINGLE AWARD",NA,"4/30/2013","4/30/2013",17,51749063,51749063,51749063,2009,2013,1,"W56HZV09D0024","8",NA,NA,345032,NA,"2100","W56HZV",NA,NA,"J","0","","C",NA,TRUE,NA,NA,51749063,"00:00.0","00:00.0",51196,51196,51196,23583838,23583838,23583838,28102604,28102604,28102604,0,1,0,1,1,14,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","NULL","NULL"
24720231,"SINGLE AWARD",NA,"7/4/2013","7/4/2013",27,45947628,45947628,46296628,2010,2013,1,"W9126G08D0057","5",NA,NA,43564,NA,"2100","W9126G",NA,NA,"J","0","","A",NA,TRUE,NA,NA,45947628,"00:00.0","00:00.0",0,0,0,4381628,4381628,3065628,41566000,41566000,43231000,0,1,0,0,0,23,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",7,1,1,NA,NA,1,"Indefinite Delivery Contract","7","1","1","46143331.0000","NULL","NULL","SINGLE AWARD","NULL","NULL"
18627764,"SINGLE AWARD",NA,"7/9/2009","7/9/2009",6,74590938.22,74590938.22,74590938.22,2007,2008,1,"M6785404D5016","33",NA,NA,264460,NA,"1700","M67854",NA,NA,"J","","","C",NA,TRUE,NA,NA,74590938.22,"00:00.0","00:00.0",0,0,0,515414,515414,515414,74073385.87,74073385.87,74073385.87,0,1,0,0,0,4,1,"00:00.0","00:00.0","","ORG-2943","",1,515414,"00:00.0",0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,NA,1,"Indefinite Delivery Contract","1","0","0","NULL","1","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
18499223,"MULTIPLE AWARD",NA,"12/31/2010","12/31/2010",3,4583381.61,4583381.61,4583381.61,2010,2010,1,"HTC71109D5004","540",NA,NA,23522,NA,"9776","HTC711",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,4583381.61,"00:00.0","00:00.0",0,0,0,-74219.99,-74219.99,-74219.99,4743972.8,4743972.8,4743972.8,0,1,0,0,0,1,1,"00:00.0","00:00.0","","","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",9,0,1,0,0,1,"Indefinite Delivery Contract","9","0","1","4583381.6100","0","0","MULTIPLE AWARD","1","Indefinite Delivery Contract"
10092792,"SINGLE AWARD",NA,"2/28/2011","2/28/2011",6,66998580,66998580,66998580,2009,2011,1,"FA862009D3033","3",NA,NA,402906,NA,"5700","FA8620",NA,NA,"J","0","","C",NA,TRUE,NA,NA,66998580,"00:00.0","00:00.0",0,0,0,0,0,0,61069949,119744999,119744999,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2825","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,0,0,1,"Indefinite Delivery Contract","1","0","0","NULL","0","0","SINGLE AWARD","1","Indefinite Delivery Contract"
24904941,"MULTIPLE AWARD",NA,"8/14/2012","8/14/2012",10,14562288.82,14562288.82,17131000.82,2010,2013,1,"W917PM07D0015","21",NA,NA,94681,NA,"2100","W5J9LE",NA,NA,"J","0","FOO","A",NA,TRUE,NA,NA,14562288.82,"00:00.0","00:00.0",-1103574.44,-1103574.44,-1103574.44,209241.81,209241.81,209241.81,15434154,15434154,18002866,1,1,0,5,1,1,1,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,0,1,1,1,"Indefinite Delivery Contract","3","0","0","NULL","1","1","MULTIPLE AWARD","NULL","NULL"
3315297,NA,NA,"12/18/2009","12/18/2009",2,85703.62,85703.62,85703.62,2009,2010,0,"","N0040609P9826",NA,NA,23356,NA,"1700","N00406",NA,NA,"J","0","","A",NA,TRUE,NA,NA,85703.62,"00:00.0","00:00.0",0,0,0,0,0,0,85703.62,85703.62,85703.62,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2937","Products",0,NA,NA,0,NA,NA,0,"Purchase Order",NA,NA,NA,NA,NA,NA,NA,"1","1","1","85703.6200","NULL","NULL","NULL","0","Purchase Order"
25580348,NA,NA,"9/30/2013","9/30/2013",141,30038220.63,30038220.63,30038220.63,2013,2013,0,"","W912PB13X0002",NA,NA,23356,NA,"2100","W912PB",NA,NA,"K","0","","A",NA,TRUE,NA,NA,30038220.63,"00:00.0","00:00.0",0,0,0,0,0,0,1026232.25,1026232.25,1026232.25,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2877","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"2","1","1","30038220.6250","NULL","NULL","NULL","0","Definitive Contract"
24562740,"SINGLE AWARD",NA,"9/30/2012","9/30/2012",29,1269298262,1269298262,1269298262,2009,2013,1,"W56HZV09D0024","1",NA,NA,345032,NA,"2100","W56HZV",NA,NA,"","0","","C",NA,NA,NA,NA,1269298262,"00:00.0","00:00.0",2137129,2137129,2137129,559735.0425,559735.0425,559735.0425,1266601398,1266601398,1266601398,0,1,0,3,1,23,1,"00:00.0","00:00.0","","ORG-2877","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
22783766,"SINGLE AWARD",NA,"7/31/2012","7/31/2012",3,1580580,1580580,1580580,2010,2011,1,"SPRTA109G0001","174",NA,NA,427658,NA,"97AS","SPRTA1",NA,NA,"J","0","","A",NA,TRUE,NA,NA,1580580,"00:00.0","00:00.0",0,0,0,0,0,0,1659609,1659609,1659609,1,1,1,0,0,0,0,"00:00.0","00:00.0","","ORG-2787","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,1,1,NA,NA,1,"Indefinite Delivery Contract","1","1","1","1580580.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
2964443,NA,NA,"2/7/2013","2/7/2013",3907,2612126658,2638854247,2638854247,2009,2013,0,"","N0002409C2107",NA,NA,23356,NA,"1700","",NA,NA,"","161","","C",NA,FALSE,NA,NA,2612126658,"00:00.0","00:00.0",0,0,0,141538787,204274984,204274984,1.24e+08,2429828879,2429828879,0,1,0,3299,1,530,1,"00:00.0","00:00.0","","ORG-2941","Products",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"1","0","0","NULL","1","0","NULL","0","Definitive Contract"
24890510,"SINGLE AWARD",NA,"5/31/2008","5/31/2008",2,15942432.22,15942432.22,15942432.22,2008,2008,1,"W912SU07D0002","4",NA,NA,145006,NA,"2100","W912SU",NA,NA,"J","0","","A",NA,TRUE,NA,NA,15942432.22,"00:00.0","00:00.0",-5296392.78,-5296392.78,-5296392.78,0,0,0,21238825,21238825,21238825,0,1,0,1,1,0,0,"00:00.0","00:00.0","","ORG-2876","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",6,1,1,NA,NA,1,"Indefinite Delivery Contract","6","1","1","15942432.2200","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
19342583,"SINGLE AWARD",NA,"9/26/2013","9/26/2013",7,1406000,1406000,1406000,2011,2013,1,"N6523611D3857","1",NA,NA,14357,NA,"1700","N65236",NA,NA,"U","0","","B",NA,FALSE,NA,NA,1406000,"00:00.0","00:00.0",0,0,0,0,0,0,1376000,1400793.7,1400793.7,0,1,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2944","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,0,0,1,"Indefinite Delivery Contract","1","0","0","NULL","0","0","SINGLE AWARD","NULL","NULL"
9884278,"SINGLE AWARD",NA,"12/31/2013","12/31/2013",468,623903054.8,624846445.8,624846445.8,2009,2013,1,"F3365701D2050","SD21",NA,NA,292283,NA,"5700","",NA,NA,"","288","","C",NA,NA,NA,NA,623903054.8,"00:00.0","00:00.0",238165717.2,238165717.2,238165717.2,214404998.4,214404998.4,214404998.4,7625365.92,7625365.92,7625365.92,1,1,0,258,1,46,1,"00:00.0","00:00.0","","ORG-2825","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","NULL","NULL"
19057564,"SINGLE AWARD",NA,"2/27/2009","2/27/2009",1,64267,64267,64267,2009,2009,1,"N4425508D3009","5",NA,NA,123465,NA,"1700","N44255",NA,NA,"J","0","","A",NA,TRUE,NA,NA,64267,"00:00.0","00:00.0",0,0,0,0,0,0,64267,64267,64267,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2940","Services",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",4,1,1,NA,NA,1,"Indefinite Delivery Contract","4","1","1","64267.0000","NULL","NULL","SINGLE AWARD","1","Indefinite Delivery Contract"
24865039,"MULTIPLE AWARD",NA,"12/31/2011","12/31/2011",9,12400197.7,12400197.7,12400197.7,2009,2011,1,"W912P807D0062","15",NA,NA,169036,NA,"2100","W912P8",NA,NA,"J","0","FAIR","D",NA,TRUE,NA,NA,12400197.7,"00:00.0","00:00.0",3361197.7,3361197.7,3361197.7,0,0,0,9039000,9039000,9039000,0,1,0,8,1,0,0,"00:00.0","00:00.0","","ORG-2872","Services",0,NA,NA,0,NA,"MULTIPLE AWARD",1,"Indefinite Delivery Contract",3,0,1,NA,NA,1,"Indefinite Delivery Contract","3","0","1","12400197.7000","NULL","NULL","MULTIPLE AWARD","1","Indefinite Delivery Contract"
20425540,"SINGLE AWARD",NA,"1/30/2010","1/30/2010",1,918256500,918256500,918256500,2008,2008,1,"SP060008D0450","B001",NA,NA,403544,NA,"97AS","SP0600",NA,NA,"K","0","","C",NA,TRUE,NA,NA,918256500,"00:00.0","00:00.0",0,0,0,0,0,0,918256500,918256500,918256500,0,0,0,0,0,0,0,"00:00.0","00:00.0","","ORG-2775","Products",0,NA,NA,0,NA,"SINGLE AWARD",1,"Indefinite Delivery Contract",1,0,0,1,0,1,"Indefinite Delivery Contract","1","0","0","NULL","1","0","SINGLE AWARD","1","Indefinite Delivery Contract"
1227896,NA,NA,"4/10/2013","4/10/2013",11,1628231.24,1628231.24,1628231.24,2011,2013,0,"","FA301011C0013",NA,NA,23356,NA,"5700","FA3010",NA,NA,"J","0","","D",NA,TRUE,NA,NA,1628231.24,"00:00.0","00:00.0",0,0,0,133073.0296,133073.0296,133073.0296,1480100,1480100,1480100,0,1,0,0,0,5,1,"00:00.0","00:00.0","","ORG-2843","Services",0,NA,NA,0,NA,NA,0,"Definitive Contract",NA,NA,NA,NA,NA,NA,NA,"7","0","1","1628231.2396","NULL","NULL","NULL","0","Definitive Contract"
