"CSIScontractID","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","MajorCommandID","simplearea"
18199717,NA,"2013-07-31","2013-07-31",27,341907050.25,341907050.25,341907050.25,2010,2013,1,"HC102808D2023","0042",NA,NA,8521,"","97AK","HC1028",NA,NA,"U","000","FAIR","A",NA,"False",NA,NA,341907050.25,"2010-07-30 00:00:00.0000000","2013-09-13 00:00:00.0000000",0,0,0,202332061.6,232105983.74,22876910.23,67600224.43,67600224.43,219436751.94,NA,0,1,0,0,0,10,1,0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2011-07-29 00:00:00.0000000","2013-07-29 00:00:00.0000000","","","Services"
9310371,NA,"2007-10-31","2007-10-31",2,90513,90513,90513,2007,2008,1,"DACW0303D0010","0030",NA,NA,80687,"","2100","W9127S",NA,NA,"J","000","","A",NA,"True",NA,NA,90513,"2007-09-20 00:00:00.0000000","2008-04-30 00:00:00.0000000",-1,-1,-1,0,0,0,90514,90514,90514,NA,0,1,0,1,1,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2007-10-31 00:00:00.0000000","2007-10-31 00:00:00.0000000","","ORG-2872","Services"
9185224,NA,NA,"2006-12-31",1,10200000,0,0,2001,2001,1,"DAAE2001D0085","1",NA,NA,358706,"","2100","AE20",NA,NA,"J","1000","","A",NA,"True",NA,NA,10200000,"2001-09-25 00:00:00.0000000","2001-09-25 00:00:00.0000000",0,0,0,0,0,0,10200000,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2006-12-31 00:00:00.0000000","","","ORG-2877","Products"
2931490,NA,"2013-02-03","2013-02-03",251,1242665397.18,0,0,2002,2013,0,"","M6785402C2052",NA,NA,23356,"","","",NA,NA,"","000","","A",NA,"",NA,NA,1242665397.18,"2002-04-19 00:00:00.0000000","2013-09-16 00:00:00.0000000",0,0,0,751792831.35,0,0,5e+06,0,0,NA,0,1,0,0,0,110,1,1,1,NA,NA,4,NA,"Definitive Contract","2004-07-19 00:00:00.0000000","2004-07-19 00:00:00.0000000","","ORG-2943","R&D"
17032130,NA,NA,"2003-07-16",1,114777,0,0,2003,2003,1,"GS28F8049H","F4163603FA328",NA,NA,390888,"","5700","JA03",NA,NA,"NO","3000","","A",NA,"",NA,NA,114777,"2003-06-12 00:00:00.0000000","2003-06-12 00:00:00.0000000",0,0,0,0,0,0,114777,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule","2003-07-16 00:00:00.0000000","","","ORG-2843","Products"
18629789,NA,"2011-11-30","2011-11-30",57,322283092.31,322283092.31,322283092.31,2007,2011,1,"M6785407D5025","0003",NA,NA,108241,"","1700","M67854",NA,NA,"","000","","A",NA,"True",NA,NA,322283092.31,"2007-06-28 00:00:00.0000000","2011-08-26 00:00:00.0000000",57570542.06,73063057.31,73063057.31,35023914,35023914,35023914,213887918,213887918,213887918,NA,0,1,0,37,1,6,1,1,1,NA,NA,10,"SINGLE AWARD","Indefinite Delivery Contract","2008-01-31 00:00:00.0000000","2008-01-31 00:00:00.0000000","","ORG-2943","Products"
22704512,NA,"2007-12-24","2007-12-24",1,50635,50635,50635,2007,2007,1,"SPM7MX07D7503","0003",NA,NA,110544,"","97AS","SPM407",NA,NA,"K","000","","A",NA,"True",NA,NA,50635,"2007-08-20 00:00:00.0000000","2007-08-20 00:00:00.0000000",0,0,0,0,0,0,50635,50635,50635,2,0,0,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2007-12-24 00:00:00.0000000","2007-12-24 00:00:00.0000000","","ORG-2787","Products"
1189821,NA,NA,"2003-07-31",1,52667,0,0,2003,2003,0,"","F3460103M0440",NA,NA,23356,"","5700","GD60",NA,NA,"J","3BSR","","A",NA,"True",NA,NA,52667,"2003-04-04 00:00:00.0000000","2003-04-04 00:00:00.0000000",0,0,0,0,0,0,52667,0,0,2,0,0,0,0,0,0,0,1,1,NA,NA,2,NA,"Purchase Order","2003-07-31 00:00:00.0000000","","","ORG-2825","Products"
8517663,NA,"2011-12-02","2011-12-02",15,46530614.32,46530614.32,46530614.32,2008,2011,0,"","W917BK08C0059",NA,NA,23356,"","2100","",NA,NA,"J","000","","A",NA,"True",NA,NA,46530614.32,"2008-09-10 00:00:00.0000000","2011-08-19 00:00:00.0000000",3546948.09,3546948.09,3546948.09,4521279.65,4521279.65,4521279.65,38462386.58,38462386.58,38462386.58,NA,0,1,0,10,1,2,1,1,1,NA,NA,15,NA,"Definitive Contract","2009-09-27 00:00:00.0000000","2009-09-27 00:00:00.0000000","","ORG-2872","Services"
24930470,NA,"2009-12-18","2009-12-18",7,62085080.1,62085080.1,62085080.1,2008,2010,1,"W91CRB05D0023","0004",NA,NA,409724,"","2100","W91CRB",NA,NA,"Y","000","","A",NA,"False",NA,NA,62085080.1,"2008-07-01 00:00:00.0000000","2009-12-18 00:00:00.0000000",0,0,0,0,0,0,6e+07,6e+07,6e+07,NA,0,1,0,1,1,0,0,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2009-06-30 00:00:00.0000000","2009-06-30 00:00:00.0000000","","ORG-2877","Services"
18499305,NA,"2010-12-31","2010-12-31",2,1038270.41,1038270.41,1038270.41,2011,2011,1,"HTC71109D5004","0623",NA,NA,23522,"","9776","HTC711",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,1038270.41,"2010-10-20 00:00:00.0000000","2010-11-03 00:00:00.0000000",0,0,0,0,0,0,1080018.41,1080018.41,1080018.41,NA,0,1,0,0,0,0,0,0,1,0,0,10,"MULTIPLE AWARD","Indefinite Delivery Contract","2010-12-31 00:00:00.0000000","2010-12-31 00:00:00.0000000","","","Services"
3585801,NA,NA,"2005-10-15",5,45020695,0,0,2001,2005,0,"","N6871100C7507",NA,NA,23356,"","1700","",NA,NA,"J","","","A",NA,"True",NA,NA,45020695,"2001-07-27 00:00:00.0000000","2005-09-08 00:00:00.0000000",0,0,0,2720695,0,0,29500000,0,0,NA,0,1,0,0,0,3,1,1,1,NA,NA,6,NA,"Definitive Contract","2004-02-27 00:00:00.0000000","","","ORG-2940","Services"
2963484,NA,"2010-09-30","2010-05-13",1403,412978438,0,0,2005,2013,0,"","N0002405C4409",NA,NA,23356,"","1700","",NA,NA,"","000","","A",NA,"False",NA,NA,412978438,"2005-03-24 00:00:00.0000000","2013-05-09 00:00:00.0000000",186030480,0,0,62270638,0,0,27495,0,0,NA,0,1,0,1020,1,168,1,1,1,NA,NA,2,NA,"Definitive Contract","2005-03-24 00:00:00.0000000","","","ORG-2941","Services"
18678601,NA,"2012-12-31","2012-12-31",89,323943964.57,0,0,2004,2013,1,"N0002401D7013","0021",NA,NA,224268,"","","",NA,NA,"","000","FAIR","A",NA,"False",NA,NA,323943964.57,"2004-03-31 00:00:00.0000000","2013-09-18 00:00:00.0000000",0,0,0,8601223.91,0,0,3056002,0,0,NA,0,1,0,0,0,7,1,0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract","2006-03-30 00:00:00.0000000","2016-03-30 00:00:00.0000000","","ORG-2941","Services"
9908376,NA,NA,"2004-03-11",6,3288699,0,0,2000,2004,1,"F3465099D0056","5007",NA,NA,72176,"","5700","GD20",NA,NA,"J","","","A",NA,"True",NA,NA,3288699,"2000-03-30 00:00:00.0000000","2004-02-24 00:00:00.0000000",0,0,0,621384,0,0,2064000,0,0,NA,0,1,0,0,0,3,1,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2001-02-21 00:00:00.0000000","","","ORG-2825","Services"
8260739,NA,"2010-03-08","2010-03-08",21,8024329,8024329,8024329,2008,2010,0,"","W9128F08C0030",NA,NA,23356,"","2100","W9128F",NA,NA,"J","000","","D",NA,"True",NA,NA,8024329,"2008-09-26 00:00:00.0000000","2010-07-23 00:00:00.0000000",70459,70459,70459,0,0,0,7953870,7953870,7953870,NA,0,1,0,20,1,0,0,0,1,NA,NA,3,NA,"Definitive Contract","2009-12-14 00:00:00.0000000","2009-12-14 00:00:00.0000000","","ORG-2872","Services"
1198863,NA,"2014-09-29","2014-09-29",2919,9581107155.05,1156691731.67,1160923128.83,2000,2013,0,"","F4261098C0001",NA,NA,23356,"","","",NA,NA,"","","","A",NA,"",NA,NA,9581107155.05,"1999-10-19 00:00:00.0000000","2013-10-01 00:00:00.0000000",218891439,6400130,6400130,4213414735.54,511582886.06,511582886.06,0,0,0,NA,1,1,1,63,1,1132,1,1,1,NA,NA,2,NA,"Definitive Contract","2005-07-31 00:00:00.0000000","2005-07-31 00:00:00.0000000","","ORG-2825","Services"
494965,NA,"2011-11-22","2011-11-22",3,744962.89,0,0,2003,2011,0,"","DAAH0103CR108",NA,NA,23356,"","","",NA,NA,"U","","","D",NA,"False",NA,NA,744962.89,"2002-12-06 00:00:00.0000000","2010-10-28 00:00:00.0000000",0,0,0,0,0,0,374997,0,0,NA,0,1,0,0,0,0,0,0,1,NA,NA,2,NA,"Definitive Contract","2005-03-10 00:00:00.0000000","","","ORG-2877","R&D"
1424800,NA,"2009-03-31","2009-03-31",22,18330000,0,0,2006,2011,0,"","FA872606C0004",NA,NA,23356,"","5700","",NA,NA,"U","000","","A",NA,"False",NA,NA,18330000,"2006-03-06 00:00:00.0000000","2010-10-07 00:00:00.0000000",0,0,0,433177,0,0,1e+05,0,0,NA,1,1,0,0,0,6,1,1,1,NA,NA,1,NA,"Definitive Contract","2008-03-31 00:00:00.0000000","2008-03-31 00:00:00.0000000","","ORG-2825","R&D"
555418,NA,"2009-06-01","2009-06-01",282,304266529.86,258286,258286,2002,2009,0,"","DACW2702C0023",NA,NA,23356,"","2100","",NA,NA,"J","000","","A",NA,"True",NA,NA,304266529.86,"2002-09-24 00:00:00.0000000","2009-05-06 00:00:00.0000000",24290378,90000,90000,99386,124286,124286,30000,0,0,NA,0,1,0,98,1,125,1,1,1,NA,NA,2,NA,"Definitive Contract","2006-12-31 00:00:00.0000000","2006-12-31 00:00:00.0000000","","ORG-2872","Services"
1323769,NA,"2012-12-10","2012-12-10",2,120715,120715,120715,2012,2013,0,"","FA527012P0188",NA,NA,23356,"","5700","FA5270",NA,NA,"J","000","","F",NA,"True",NA,NA,120715,"2012-09-26 00:00:00.0000000","2013-02-19 00:00:00.0000000",0,0,0,0,0,0,120715,120715,120715,NA,0,1,0,0,0,0,0,0,1,NA,NA,4,NA,"Purchase Order","2012-12-08 00:00:00.0000000","2012-12-08 00:00:00.0000000","","ORG-2836","Products"
20421814,NA,NA,"2010-07-31",1,166902450,0,167065452,2005,2005,1,"SP060005D4060","9340",NA,NA,259926,"","97AS","SP0600",NA,NA,"K","000","","A",NA,"True",NA,NA,166902450,"2005-09-28 00:00:00.0000000","2005-09-28 00:00:00.0000000",0,0,0,0,0,0,166902450,0,167065452,43,0,0,0,0,0,0,0,1,1,NA,NA,43,"SINGLE AWARD","Indefinite Delivery Contract","2010-07-31 00:00:00.0000000","","","ORG-2775","Products"
24502548,NA,"2012-03-19","2012-03-19",17,9837187.27,9837187.27,18567587.65,2009,2012,1,"W15P7T06DE407","0017",NA,NA,327236,"","2100","W15P7T",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,9837187.27,"2009-03-20 00:00:00.0000000","2012-07-26 00:00:00.0000000",0,0,0,727594.75,727594.75,727594.75,3500000,3500000,12230400.38,NA,0,1,0,2,1,1,1,0,1,NA,NA,4,"MULTIPLE AWARD","Indefinite Delivery Contract","2010-03-19 00:00:00.0000000","2011-03-01 00:00:00.0000000","","ORG-2877","Services"
18199805,NA,"2013-10-31","2013-07-31",46,167808204.88,167808204.88,179044313.53,2009,2013,1,"HC102808D2026","0004",NA,NA,278981,"","97AK","HC1028",NA,NA,"","000","FAIR","A",NA,"True",NA,NA,167808204.88,"2009-05-05 00:00:00.0000000","2013-07-29 00:00:00.0000000",0,0,0,46613580.8,102110529.84,54563017.32,12751904,12751904,62566389,NA,0,1,0,0,0,8,1,0,1,NA,NA,3,"MULTIPLE AWARD","Indefinite Delivery Contract","2009-12-22 00:00:00.0000000","2011-12-22 00:00:00.0000000","","","Services"
20424604,NA,"2009-08-31","2009-08-31",4,391342645.5,391342645.5,391342645.5,2007,2009,1,"SP060007D1007","B001",NA,NA,290740,"","97AS","SP0600",NA,NA,"K","000","","A",NA,"True",NA,NA,391342645.5,"2007-07-01 00:00:00.0000000","2009-07-17 00:00:00.0000000",0,0,0,14747274.5,14747274.5,14747274.5,354025588,354025588,354025588,NA,0,1,0,0,0,1,1,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2009-07-31 00:00:00.0000000","2009-07-31 00:00:00.0000000","","ORG-2775","Products"
25044175,NA,"2012-07-05","2012-07-05",31,19203589.6325,22640774.99,22640774.99,2010,2013,1,"W91WAW08D0012","0012",NA,NA,361274,"","2100","",NA,NA,"J","000","","A",NA,"True",NA,NA,19203589.6325,"2010-01-04 00:00:00.0000000","2013-09-26 00:00:00.0000000",0,0,0,3272345.71,13433131.57,3468689.73,1026480,10404652.48,21121577.52,NA,0,1,0,0,0,2,1,1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2012-01-05 00:00:00.0000000","2012-01-05 00:00:00.0000000","","ORG-2877","Services"
24904905,NA,"2009-11-20","2009-11-20",11,3709233.19,3786440.65,3786440.65,2008,2010,1,"W917PM07D0006","0004",NA,NA,399688,"","2100","",NA,NA,"J","000","FAIR","A",NA,"True",NA,NA,3709233.19,"2007-12-09 00:00:00.0000000","2009-09-09 00:00:00.0000000",122027.19,199234.65,199234.65,0,0,0,3587206,3587206,3587206,NA,0,1,0,9,1,0,0,0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract","2008-02-09 00:00:00.0000000","2008-02-09 00:00:00.0000000","","ORG-2872","Services"
9906466,NA,NA,"2003-09-30",4,1229829,0,0,2003,2003,1,"F3460800D0005","0003",NA,NA,155952,"","5700","GG01",NA,NA,"J","3000","","A",NA,"True",NA,NA,1229829,"2002-10-01 00:00:00.0000000","2003-09-26 00:00:00.0000000",0,0,0,0,0,0,1210000,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,5,"SINGLE AWARD","Indefinite Delivery Contract","2003-09-30 00:00:00.0000000","","","ORG-2825","Services"
9132942,NA,NA,"2011-01-29",2,6118700,0,0,2004,2005,1,"DAAB0703DB011","0032",NA,NA,149969,"","2100","W15P7T",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,6118700,"2004-04-14 00:00:00.0000000","2005-06-17 00:00:00.0000000",0,0,0,0,0,0,5418700,0,0,NA,0,1,0,0,0,0,0,0,1,NA,NA,14,"MULTIPLE AWARD","Indefinite Delivery Contract","2007-01-30 00:00:00.0000000","","","ORG-2877","Services"
7983898,NA,"2013-08-31","2013-08-31",145,566836236.8792,0,0,2005,2013,0,"","W58RGZ05C0338",NA,NA,23356,"","2100","W58RGZ",NA,NA,"","272","","A",NA,"True",NA,NA,566836236.8792,"2005-08-15 00:00:00.0000000","2013-06-12 00:00:00.0000000",37825577.18,0,0,443802892.38,0,0,14999,0,0,NA,0,1,0,11,1,69,1,1,1,NA,NA,8,NA,"Definitive Contract","2010-12-31 00:00:00.0000000","2010-12-31 00:00:00.0000000","","ORG-2877","Products"
18631081,NA,"2009-06-05","2009-06-05",15,705336458.7,705336458.7,705336458.7,2008,2013,1,"M6785407D5032","0005",NA,NA,63335,"","1700","M67854",NA,NA,"","000","","A",NA,"True",NA,NA,705336458.7,"2007-10-29 00:00:00.0000000","2013-03-28 00:00:00.0000000",149351294.78,151304232.28,151304232.28,40532026.88,40374526.88,40374526.88,509241000,509241000,509241000,NA,0,1,0,1,1,7,1,1,1,NA,NA,10,"SINGLE AWARD","Indefinite Delivery Contract","2008-05-02 00:00:00.0000000","2008-05-02 00:00:00.0000000","","ORG-2943","Products"
24565271,NA,"2010-10-31","2010-10-31",2,2810625,2810625,2810625,2010,2010,1,"W58P0509D0006","0003",NA,NA,264951,"","2100","W58P05",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,2810625,"2010-02-16 00:00:00.0000000","2010-05-19 00:00:00.0000000",0,0,0,0,0,0,2810625,2810625,2810625,NA,0,1,0,0,0,1,1,0,1,NA,NA,4,"MULTIPLE AWARD","Indefinite Delivery Contract","2010-09-30 00:00:00.0000000","2010-09-30 00:00:00.0000000","","ORG-2877","Products"
19219096,NA,NA,"2000-09-30",1,75393,0,0,2000,2000,1,"N6264595D0063","180X",NA,NA,216964,"","2100","DA15",NA,NA,"J","1000","","A",NA,"True",NA,NA,75393,"1999-12-11 00:00:00.0000000","1999-12-11 00:00:00.0000000",0,0,0,0,0,0,75393,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract","2000-09-30 00:00:00.0000000","","","ORG-2875","Products"
2962438,NA,NA,"2005-12-30",484,101877810,0,0,2001,2005,0,"","N0002401C4115",NA,NA,23356,"","1700","",NA,NA,"","","","",NA,"",NA,NA,101877810,"2001-07-09 00:00:00.0000000","2005-09-30 00:00:00.0000000",0,0,0,101877810,0,0,0,0,0,NA,0,1,0,0,0,483,1,0,1,0,0,2,NA,"Definitive Contract","2001-11-05 00:00:00.0000000","","","ORG-2941","Services"
24869255,NA,"2010-06-30","2010-06-30",3,2667396.94,2667396.94,2667396.94,2009,2011,1,"W912P909D0545","0002",NA,NA,30486,"","2100","W912P9",NA,NA,"J","000","","A",NA,"True",NA,NA,2667396.94,"2009-09-11 00:00:00.0000000","2010-12-27 00:00:00.0000000",482395,482395,482395,0,0,0,2185002,2185002,2185002,NA,1,1,0,1,1,0,0,1,1,NA,NA,6,"SINGLE AWARD","Indefinite Delivery Contract","2010-06-30 00:00:00.0000000","2010-06-30 00:00:00.0000000","","ORG-2872","Services"
9903961,NA,"2014-02-15","2014-02-15",52,238747844.48,0,0,2006,2013,1,"F3460199D0002","0063",NA,NA,333502,"","5700","",NA,NA,"K","000","","A",NA,"True",NA,NA,238747844.48,"2005-11-09 00:00:00.0000000","2013-08-07 00:00:00.0000000",0,0,0,264607440,0,0,4905483,0,0,NA,1,1,1,0,0,38,1,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2014-02-13 00:00:00.0000000","","","ORG-2825",""
498780,NA,"2031-03-10","2031-03-10",333,1302029301.231,0,0,2000,2013,0,"","DAAH2300C0226",NA,NA,23356,"","2100","",NA,NA,"K","000","","A",NA,"True",NA,NA,1302029301.231,"2000-08-04 00:00:00.0000000","2013-09-16 00:00:00.0000000",-972720.41,0,0,457696764.46,0,0,20700000,0,0,NA,1,1,0,15,1,82,1,1,1,NA,NA,2,NA,"Definitive Contract","2010-12-31 00:00:00.0000000","2010-12-31 00:00:00.0000000","","ORG-2877","Services"
24720231,NA,"2013-07-04","2013-07-04",27,45947628,45947628,46296628,2010,2013,1,"W9126G08D0057","0005",NA,NA,43564,"","2100","W9126G",NA,NA,"J","000","","A",NA,"True",NA,NA,45947628,"2010-09-01 00:00:00.0000000","2013-07-31 00:00:00.0000000",0,0,0,4381628,4381628,3065628,41566000,41566000,43231000,NA,0,1,0,0,0,23,1,1,1,NA,NA,7,"SINGLE AWARD","Indefinite Delivery Contract","2013-02-07 00:00:00.0000000","2013-02-07 00:00:00.0000000","","ORG-2872","Services"
9120911,NA,"2012-12-30","2012-12-30",124,7865825759.28,0,0,2006,2013,1,"DAAA0902D0007","0139",NA,NA,281344,"","2100","W52P1J",NA,NA,"","000","","A",NA,"False",NA,NA,7865825759.28,"2006-08-22 00:00:00.0000000","2013-09-11 00:00:00.0000000",-27662516.57,0,0,5.83e+08,0,0,4e+08,0,0,NA,0,1,0,4,1,14,1,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2012-01-31 00:00:00.0000000","2012-01-31 00:00:00.0000000","","ORG-2877","Services"
9847223,NA,NA,"2002-03-30",3,69456259,0,0,2000,2001,1,"F0960399D0078","3",NA,NA,19232,"","5700","GJ70",NA,NA,"J","3000","","A",NA,"True",NA,NA,69456259,"2000-05-05 00:00:00.0000000","2001-04-02 00:00:00.0000000",0,0,0,356259,0,0,69100000,0,0,NA,0,1,0,0,0,2,1,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2001-03-31 00:00:00.0000000","","","ORG-2825","Products"
18688747,NA,"2007-12-30","2007-12-30",6,12418234.24,0,0,2003,2011,1,"N0002498D5202","0663",NA,NA,304026,"","","",NA,NA,"J","","","A",NA,"True",NA,NA,12418234.24,"2003-02-26 00:00:00.0000000","2011-02-16 00:00:00.0000000",0,0,0,0,0,0,10265000,0,0,NA,0,1,0,0,0,0,0,1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract","2005-09-30 00:00:00.0000000","","","ORG-2941","Products"
18499223,NA,"2010-12-31","2010-12-31",3,4583381.61,4583381.61,4583381.61,2010,2010,1,"HTC71109D5004","0540",NA,NA,23522,"","9776","HTC711",NA,NA,"J","000","FAIR","D",NA,"True",NA,NA,4583381.61,"2010-08-06 00:00:00.0000000","2010-08-31 00:00:00.0000000",0,0,0,-74219.99,-74219.99,-74219.99,4743972.8,4743972.8,4743972.8,NA,0,1,0,0,0,1,1,0,1,0,0,9,"MULTIPLE AWARD","Indefinite Delivery Contract","2010-12-31 00:00:00.0000000","2010-12-31 00:00:00.0000000","","","Services"
17993438,NA,"2006-02-10","2006-02-10",3,3785268.67,3860800,3860800,2004,2010,1,"GS35F4461G","FA251704F7029",NA,NA,142439,"","5700","",NA,NA,"","000","FAIR","A",NA,"",NA,NA,3785268.67,"2004-05-10 00:00:00.0000000","2010-02-23 00:00:00.0000000",0,0,0,0,0,0,3860800,3860800,3860800,NA,1,1,0,0,0,0,0,0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule","2005-05-09 00:00:00.0000000","2005-05-09 00:00:00.0000000","","ORG-2834","Products"
24749989,NA,"2007-08-24","2007-08-24",9,27807318,0,0,2006,2007,1,"W912BV06D2002","0001",NA,NA,210859,"","2100","W912BV",NA,NA,"J","000","","A",NA,"True",NA,NA,27807318,"2006-03-24 00:00:00.0000000","2007-08-24 00:00:00.0000000",120318,0,0,0,0,0,27687000,0,0,NA,0,1,0,8,1,0,0,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2007-11-15 00:00:00.0000000","","","ORG-2872","Services"
1362069,NA,"2013-09-30","2013-09-30",249,266210303.24,0,0,2004,2012,0,"","FA810604C0003",NA,NA,23356,"","","",NA,NA,"","000","","D",NA,"",NA,NA,266210303.24,"2004-02-09 00:00:00.0000000","2012-03-01 00:00:00.0000000",0,0,0,18491469.72,0,0,944861,0,0,NA,1,1,0,0,0,16,1,0,1,NA,NA,4,NA,"Definitive Contract","2013-09-30 00:00:00.0000000","2013-09-30 00:00:00.0000000","","ORG-2825","Services"
1423813,NA,"2010-12-31","2009-10-31",30,150859471,0,0,2006,2013,0,"","FA868106C0151",NA,NA,23356,"","5700","",NA,NA,"","354","","A",NA,"False",NA,NA,150859471,"2006-04-17 00:00:00.0000000","2013-07-22 00:00:00.0000000",0,0,0,4210952,0,0,8200000,0,0,NA,1,1,0,0,0,7,1,1,1,NA,NA,2,NA,"Definitive Contract","2009-10-31 00:00:00.0000000","","","ORG-2825","Products"
9899860,NA,"2010-09-15","2010-09-15",16,41470404.7,0,0,2005,2009,1,"F3460197D0423","0143",NA,NA,82090,"","","",NA,NA,"Y","000","FAIR","A",NA,"False",NA,NA,41470404.7,"2005-02-17 00:00:00.0000000","2009-06-01 00:00:00.0000000",0,0,0,0,0,0,24124539,0,0,NA,0,1,0,0,0,0,0,0,1,NA,NA,4,"MULTIPLE AWARD","Indefinite Delivery Contract","2006-02-28 00:00:00.0000000","","","ORG-2825","Services"
9120832,NA,"2012-09-30","2012-09-30",24,301189126.61,0,0,2003,2013,1,"DAAA0902D0007","0057",NA,NA,281344,"","2100","",NA,NA,"R","000","","A",NA,"False",NA,NA,301189126.61,"2003-08-29 00:00:00.0000000","2013-04-23 00:00:00.0000000",0,0,0,54081668.34,0,0,88938704,0,0,NA,0,1,0,0,0,7,1,1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract","2012-01-31 00:00:00.0000000","2012-01-13 00:00:00.0000000","","ORG-2877","Services"
9197297,NA,NA,"2006-05-31",1,5727531,0,0,2004,2004,1,"DAAH0101D0060","0069",NA,NA,187840,"","2100","W31P4Q",NA,NA,"J","000","","A",NA,"True",NA,NA,5727531,"2004-02-05 00:00:00.0000000","2004-02-05 00:00:00.0000000",0,0,0,0,0,0,5727531,0,0,4,0,0,0,0,0,0,0,1,1,NA,NA,4,"SINGLE AWARD","Indefinite Delivery Contract","2006-05-31 00:00:00.0000000","","","ORG-2877","Products"
3315297,NA,"2009-12-18","2009-12-18",2,85703.62,85703.62,85703.62,2009,2010,0,"","N0040609P9826",NA,NA,23356,"","1700","N00406",NA,NA,"J","000","","A",NA,"True",NA,NA,85703.62,"2009-09-09 00:00:00.0000000","2009-10-23 00:00:00.0000000",0,0,0,0,0,0,85703.62,85703.62,85703.62,NA,0,1,0,0,0,0,0,1,1,NA,NA,1,NA,"Purchase Order","2009-11-16 00:00:00.0000000","2009-11-16 00:00:00.0000000","","ORG-2937","Products"
25580348,NA,"2013-09-30","2013-09-30",141,30038220.625,30038220.625,30038220.625,2013,2013,0,"","W912PB13X0002",NA,NA,23356,"","2100","W912PB",NA,NA,"K","000","","A",NA,"True",NA,NA,30038220.625,"2012-10-01 00:00:00.0000000","2013-09-01 00:00:00.0000000",0,0,0,0,0,0,1026232.25,1026232.25,1026232.25,NA,0,1,0,0,0,0,0,1,1,NA,NA,2,NA,"Definitive Contract","2012-10-31 00:00:00.0000000","2012-10-31 00:00:00.0000000","","ORG-2877","Services"
