"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"180","18775737","3","28482","0","0","2005","2005","1","N0016400D0031","0050","NA","","29124","","1700","N00164","NA","NA","NA","U","180","","D","NA","False","NA","NA","28482","2005-02-04 00:00:00.0000000","2005-07-18 00:00:00.0000000","0","0","0","NA","0","1","0","0","0","0","0","NA","NA","2005-09-25","0","0","0","0","0","0",0,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","2964032","6","3036068","3036068","4675491","2007","2009","0","","N0002407C6203","NA","","23356","","1700","N00024","NA","NA","NA","2","516","","C","NA","","NA","NA","3036068","2007-06-28 00:00:00.0000000","2009-04-20 00:00:00.0000000","2186126","2186126","4439142","NA","0","1","0","0","0","1","1","NA","2009-02-05","2009-02-05","0","0","0","721874","721874","108281",0,0,1,0,1,NA,"Definitive Contract"
"198","18983290","1","1370","0","0","2005","2005","1","N0060400A0038","12AA","NA","","321407","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","1370","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1370","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"197","16627087","1","27975","27975","27975","2007","2007","1","GS23F0300P","N5702307F2010","NA","","269611","","1700","N57023","NA","NA","NA","J","197","FAIR","A","NA","True","NA","NA","27975","2007-01-31 00:00:00.0000000","2007-01-31 00:00:00.0000000","27975","27975","27975","1","0","0","0","0","0","0","0","NA","2007-02-20","2007-02-20","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"374","18686824","4","242593","242593","242593","2010","2010","1","N0002409G2301","ER03","NA","","107041","","1700","N62786","NA","NA","NA","U","374","","C","NA","False","NA","NA","242593","2009-12-02 00:00:00.0000000","2010-09-20 00:00:00.0000000","518106","698884","698884","NA","0","1","0","0","0","2","1","NA","2010-02-04","2010-02-04","0","0","0","-275513","-456291","-456291",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"197","18800315","9","270067","270067","270067","2008","2010","1","N0017804D4004","0006","NA","","1765","","1700","N00178","NA","NA","NA","","197","FAIR","A","NA","False","NA","NA","270067","2008-09-17 00:00:00.0000000","2010-09-16 00:00:00.0000000","50000","134773","270067","NA","0","1","0","0","0","6","1","NA","2010-09-16","2010-09-16","0","0","0","180067","135294","0",0,1,NA,NA,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"515","17786873","1","2698","2698","2698","2006","2006","1","GS35F0537P","N0016406F0688","NA","","37048","","1700","N00164","NA","NA","NA","J","515","","A","NA","True","NA","NA","2698","2006-09-26 00:00:00.0000000","2006-09-26 00:00:00.0000000","2698","2698","2698","1","0","0","0","0","0","0","0","NA","2006-10-06","2006-10-06","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"516","19265798","3","281160","281160","281160","2009","2009","1","N6278907G0001","0066","NA","","264923","","1700","N62789","NA","NA","NA","","516","","C","NA","","NA","NA","281160","2008-12-05 00:00:00.0000000","2009-09-28 00:00:00.0000000","645000","645000","645000","NA","0","1","0","1","1","0","0","NA","2009-01-08","2009-01-08","-63840","-63840","-63840","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3056337","1","3600","3600","3600","2009","2009","0","","N0016409P0059","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","3600","2008-10-31 00:00:00.0000000","2008-10-31 00:00:00.0000000","3600","3600","3600","1","0","0","0","0","0","0","0","NA","2008-11-30","2008-11-30","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18916924","1","5308","0","0","2006","2006","1","N0038305G003H","5041","NA","","264394","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","5308","2005-11-09 00:00:00.0000000","2005-11-09 00:00:00.0000000","5308","0","0","1","0","0","0","0","0","0","0","NA","NA","2007-01-02","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3046304","1","97595","0","0","2004","2004","0","","N0016404M0648","NA","","23356","","1700","BW17A","NA","NA","NA","J","180","","B","NA","True","NA","NA","97595","2004-01-30 00:00:00.0000000","2004-01-30 00:00:00.0000000","97595","0","0","1","0","0","0","0","0","0","0","NA","NA","2004-09-30","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"180","16671428","1","15726","0","0","2006","2006","1","GS24F0806A","N0016406F0102","NA","","319529","","1700","N00164","NA","NA","NA","NO","180","","A","NA","","NA","NA","15726","2006-01-11 00:00:00.0000000","2006-01-11 00:00:00.0000000","15726","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-03-10","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18983914","1","228","0","0","2005","2005","1","N0060404A0001","26AB","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","228","2005-03-23 00:00:00.0000000","2005-03-23 00:00:00.0000000","228","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-23","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18893512","1","130625","0","0","2004","2004","1","N0038301D022H","5023","NA","","37875","","1700","JA10D","NA","NA","NA","J","198","","C","NA","True","NA","NA","130625","2004-07-28 00:00:00.0000000","2004-07-28 00:00:00.0000000","130625","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-05-04","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18982892","1","681","0","0","2005","2005","1","N0060400A0002","4110","NA","","302894","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","681","2004-10-01 00:00:00.0000000","2004-10-01 00:00:00.0000000","681","0","0","2","0","0","0","0","0","0","0","NA","NA","2004-10-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2932572","2","99929","99929","99929","2007","2008","0","","M6785407C0044","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","99929","2007-05-10 00:00:00.0000000","2008-01-28 00:00:00.0000000","69980","69980","99929","NA","0","1","0","0","0","1","1","NA","2008-04-28","2008-04-28","0","0","0","29949","29949","0",0,1,NA,NA,19,NA,"Definitive Contract"
"180","3049281","1","74405","0","0","2005","2005","0","","N0016405P2305","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","74405","2005-09-29 00:00:00.0000000","2005-09-29 00:00:00.0000000","74405","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-10-09","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18983081","1","480","0","0","2005","2005","1","N0060400A0019","7001","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","480","2004-10-01 00:00:00.0000000","2004-10-01 00:00:00.0000000","480","0","0","2","0","0","0","0","0","0","0","NA","NA","2004-10-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18027125","1","66476","0","0","2004","2004","1","GS35F4565G","N0014004F0411","NA","","247608","","1700","RA13A","NA","NA","NA","NO","198","","A","NA","","NA","NA","66476","2004-08-05 00:00:00.0000000","2004-08-05 00:00:00.0000000","66476","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-08-31","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3047761","1","3690","0","0","2005","2005","0","","N0016405P0440","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","3690","2005-02-28 00:00:00.0000000","2005-02-28 00:00:00.0000000","3690","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-04-20","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18983207","1","3629","0","0","2005","2005","1","N0060400A0033","37AA","NA","","309435","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","3629","2005-03-16 00:00:00.0000000","2005-03-16 00:00:00.0000000","3629","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-31","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","3244952","1","109120","0","0","2005","2005","0","","N0038305CH015","NA","","23356","","1700","N00383","NA","NA","NA","J","198","","C","NA","True","NA","NA","109120","2005-06-01 00:00:00.0000000","2005-06-01 00:00:00.0000000","109120","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-11-26","0","0","0","0","0","0",0,0,1,0,1,NA,"Definitive Contract"
"3GYD","1148200","15","44958972","0","0","2000","2003","0","","F0470199C0044","NA","","23356","","5700","","NA","NA","NA","","","","A","NA","False","NA","NA","44958972","1999-11-29 00:00:00.0000000","2002-11-22 00:00:00.0000000","0","0","0","0","0","1","0","0","0","0","0","NA","NA","2009-09-30","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA
"198","18982955","1","658","0","0","2005","2005","1","N0060400A0004","3033","NA","","26199","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","658","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","658","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983974","1","1629","0","0","2005","2005","1","N0060404A0001","59AA","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","1629","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","1629","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19220885","1","27823","0","0","2006","2006","1","N6264903D0008","LE13","NA","","116077","","1700","N32778","NA","NA","NA","J","198","","A","NA","True","NA","NA","27823","2006-03-27 00:00:00.0000000","2006-03-27 00:00:00.0000000","27823","0","0","3","0","0","0","0","0","0","0","NA","NA","2006-04-05","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"198","3475597","2","38445","0","0","2004","2004","0","","N6267804P0015","NA","","23356","","1700","BS678","NA","NA","NA","J","","","C","NA","True","NA","NA","38445","2003-12-23 00:00:00.0000000","2004-02-12 00:00:00.0000000","36010","0","0","NA","0","1","0","0","0","1","1","NA","NA","2004-02-12","0","0","0","2435","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"198","18983373","587","2911","0","0","2005","2005","1","N0060400A0060","22AB","NA","","432523","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","2911","2005-04-26 00:00:00.0000000","2005-04-26 00:00:00.0000000","2911","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-05-16","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","19239823","2","-13664","0","0","2004","2004","1","N6267001D0003","8B92","NA","","410474","","1700","BS670","NA","NA","NA","J","198","","A","NA","True","NA","NA","-13664","2003-10-08 00:00:00.0000000","2003-10-08 00:00:00.0000000","0","0","0","NA","0","1","0","1","1","0","0","NA","NA","2003-10-31","-13664","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","16418381","1","3693","3693","3693","2007","2007","1","GS14F9727C","N0042107F0239","NA","","70513","","1700","N00421","NA","NA","NA","J","198","","A","NA","True","NA","NA","3693","2007-04-04 00:00:00.0000000","2007-04-04 00:00:00.0000000","3693","3693","3693","3","0","0","0","0","0","0","0","NA","2007-04-05","2007-04-05","0","0","0","0","0","0",1,1,NA,NA,3,NA,"Delivery Order"
"180","16671514","1","41483","41483","41483","2007","2007","1","GS24F0806A","N0016407F0520","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","41483","2007-07-18 00:00:00.0000000","2007-07-18 00:00:00.0000000","41483","41483","41483","1","0","0","0","0","0","0","0","NA","2007-09-10","2007-09-10","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","16671342","1","103030","0","0","2004","2004","1","GS24F0806A","N0016404F0461","NA","","319529","","1700","BW17A","NA","NA","NA","NO","180","","A","NA","","NA","NA","103030","2004-07-19 00:00:00.0000000","2004-07-19 00:00:00.0000000","103030","0","0","0","0","0","0","0","0","0","0","NA","NA","2004-10-25","0","0","0","0","0","0",0,1,NA,NA,0,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3047426","1","7995","0","0","2005","2005","0","","N0016405M0515","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","7995","2005-09-30 00:00:00.0000000","2005-09-30 00:00:00.0000000","7995","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-10-31","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"197","18800312","14","263676","0","0","2005","2008","1","N0017804D4004","0002","NA","","1765","","1700","N00178","NA","NA","NA","","197","FAIR","A","NA","False","NA","NA","263676","2005-05-23 00:00:00.0000000","2008-03-25 00:00:00.0000000","50000","0","0","NA","0","1","0","1","1","2","1","NA","2008-06-30","2008-06-30","0","0","0","10000","0","0",0,1,NA,NA,21,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18983307","1","299","0","0","2005","2005","1","N0060400A0038","29AA","NA","","321407","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","299","2005-03-01 00:00:00.0000000","2005-03-01 00:00:00.0000000","299","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-15","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"516","18790983","6","303625","0","0","2005","2007","1","N0016703D0075","0094","NA","","253412","","1700","N00167","NA","NA","NA","U","","","A","NA","False","NA","NA","303625","2005-05-26 00:00:00.0000000","2006-11-06 00:00:00.0000000","50000","0","0","NA","0","1","0","0","0","0","0","NA","2007-05-25","2007-05-25","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18983038","1","77","0","0","2005","2005","1","N0060400A0019","36AA","NA","","15742","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","77","2005-03-11 00:00:00.0000000","2005-03-11 00:00:00.0000000","77","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-03-11","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050157","2","17120","0","0","2006","2006","0","","N0016406P0719","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","17120","2006-03-13 00:00:00.0000000","2006-03-13 00:00:00.0000000","0","0","0","NA","0","1","0","0","0","1","1","NA","NA","2006-03-31","0","0","0","17120","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"516","3480178","1","4254","4254","4254","2012","2012","0","","N6279312PA193","NA","","23356","","1700","N62793","NA","NA","NA","J","516","","F","NA","True","NA","NA","4254","2012-09-06 00:00:00.0000000","2012-09-06 00:00:00.0000000","4254","4254","4254","1","0","0","0","0","0","0","0","NA","2012-09-10","2012-09-10","0","0","0","0","0","0",0,1,NA,NA,1,NA,"Purchase Order"
"1AII","502109","2","9717","0","0","2003","2003","0","","DAAH2303P0761","NA","","23356","","2100","AH23","NA","NA","NA","J","1AII","","C","NA","True","NA","NA","9717","2003-08-14 00:00:00.0000000","2003-08-22 00:00:00.0000000","4926","0","0","NA","0","1","0","0","0","0","0","NA","NA","2003-08-15","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"180","18782332","2","45052","45052","45052","2007","2007","1","N0016406D8959","0004","NA","","249438","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","45052","2006-11-21 00:00:00.0000000","2007-01-09 00:00:00.0000000","2625","2625","2625","NA","0","1","0","0","0","0","0","NA","2007-01-22","2007-01-22","0","0","0","0","0","0",1,1,NA,NA,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3050884","1","17825","0","0","2006","2006","0","","N0016406P1582","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","17825","2006-06-30 00:00:00.0000000","2006-06-30 00:00:00.0000000","17825","0","0","1","0","0","0","0","0","0","0","NA","NA","2006-08-14","0","0","0","0","0","0",0,0,NA,NA,1,NA,"Purchase Order"
"3AFB","1186710","61","3353307366.8225","0","0","2002","2013","0","","F3365701C2095","NA","","23356","","5700","","NA","NA","NA","","","","","NA","","NA","NA","3353307366.8225","2001-12-04 00:00:00.0000000","2013-03-22 00:00:00.0000000","2.6e+07","0","0","NA","1","1","0","15","1","12","1","NA","2008-12-18","2008-12-18","213145858","0","0","138294276","0","0",0,0,1,0,1,NA,"Definitive Contract"
"180","3056732","1","33750","33750","33750","2009","2009","0","","N0016409P0461","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","33750","2009-03-02 00:00:00.0000000","2009-03-02 00:00:00.0000000","33750","33750","33750","1","0","0","0","0","0","0","0","NA","2009-04-16","2009-04-16","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18983894","1","2810","0","0","2005","2005","1","N0060404A0001","15AB","NA","","407185","","1700","N00604","NA","NA","NA","J","198","","B","NA","True","NA","NA","2810","2005-04-13 00:00:00.0000000","2005-04-13 00:00:00.0000000","2810","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-04-13","0","0","0","0","0","0",0,0,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3048471","1","24992","0","0","2005","2005","0","","N0016405P1316","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","24992","2005-06-20 00:00:00.0000000","2005-06-20 00:00:00.0000000","24992","0","0","1","0","0","0","0","0","0","0","NA","NA","2005-07-05","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18658021","5","22523663.73","0","0","2004","2012","1","N0001902G3053","0003","NA","","26394","","1700","","NA","NA","NA","","","","C","NA","False","NA","NA","22523663.73","2003-10-01 00:00:00.0000000","2012-09-18 00:00:00.0000000","1e+06","0","0","NA","0","1","0","0","0","1","1","NA","2008-02-28","2008-02-28","0","0","0","1.5e+07","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","18984203","1","3050","0","0","2005","2005","1","N0060405A0001","32AB","NA","","222792","","1700","N00604","NA","NA","NA","J","198","","A","NA","True","NA","NA","3050","2005-04-25 00:00:00.0000000","2005-04-25 00:00:00.0000000","3050","0","0","2","0","0","0","0","0","0","0","NA","NA","2005-05-06","0","0","0","0","0","0",1,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16687681","1","26065.98","26065.98","26065.98","2009","2009","1","GS24F1292C","N0016409F0371","NA","","181891","","1700","N00164","NA","NA","NA","J","180","ONE","A","NA","True","NA","NA","26065.98","2009-09-16 00:00:00.0000000","2009-09-16 00:00:00.0000000","26065.98","26065.98","26065.98","1","0","0","0","0","0","0","0","NA","2009-12-16","2009-12-16","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","18776776","1","324290","0","0","2005","2005","1","N0016402D8909","0007","NA","","68137","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","324290","2004-11-29 00:00:00.0000000","2004-11-29 00:00:00.0000000","324290","0","0","3","0","0","0","0","0","0","0","NA","NA","2005-11-29","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
